"location","context","source","target"
"digcomp.outcome.LO4.2.11","Learning outcome LO4.2.11","Acknowledge the importance of careful handling of personal data of oneself and others, especially vulnerable individuals and children.","Het belang inzien van zorgvuldige omgang met persoonlijke data van zichzelf en anderen, vooral van kwetsbare individuen en kinderen."
"digcomp.outcome.LO4.2.12","Learning outcome LO4.2.12","Recognise key concepts of data protection and privacy legislation including privacy, anonymisation, pseudonymisation and data removal rights.","Belangrijke concepten van gegevensbescherming en privacywetgeving herkennen, waaronder privacy, anonimisering, pseudonimisering en het recht op gegevensverwijdering."
"digcomp.outcome.LO4.2.13","Learning outcome LO4.2.13","Identify the purpose of privacy statements.","Het doel van privacyverklaringen herkennen."
"digcomp.outcome.LO4.2.14","Learning outcome LO4.2.14","Define main privacy statement concepts such as data subject, retention period, data transfer, and automated decision-making system.","Belangrijke concepten uit privacyverklaringen definiëren, zoals betrokkene, bewaartermijn, gegevensoverdracht en geautomatiseerd besluitvormingssysteem."
"digcomp.outcome.LO4.2.15","Learning outcome LO4.2.15","Describe techniques related to social engineering in digital environments, such as phishing or baiting.","Technieken gerelateerd aan social engineering in digitale omgevingen beschrijven, zoals phishing of baiting."
"digcomp.outcome.LO4.2.16","Learning outcome LO4.2.16","Define personal data breach under current data protection and privacy legislation.","Een inbreuk in verband met persoonsgegevens (datalek) definiëren onder de huidige gegevensbescherming- en privacywetgeving."
"digcomp.outcome.LO4.2.17","Learning outcome LO4.2.17","Recognise that regulation of personal data ownership in AI systems is complex.","Herkennen dat de regulering van het eigendom van persoonlijke data in AI-systemen complex is."
"digcomp.outcome.LO4.2.18","Learning outcome LO4.2.18","Describe privacy implications associated with the use of content shared online, such as to train AI systems.","Privacy-implicaties beschrijven die verbonden zijn aan het gebruik van online gedeelde content, bijvoorbeeld om AI-systemen te trainen."
"digcomp.outcome.LO4.2.19","Learning outcome LO4.2.19","Define main features and functions of privacy tools.","Belangrijkste kenmerken en functies van privacytools definiëren."
"digcomp.outcome.LO4.2.20","Learning outcome LO4.2.20","Manage personal data and privacy across a variety of digital environments, including use of privacy tools.","Persoonlijke data en privacy beheren in verschillende digitale omgevingen, inclusief het gebruik van privacytools."
"digcomp.outcome.LO4.2.21","Learning outcome LO4.2.21","Continually explore data ownership and privacy issues in relation to digital technological developments.","Voortdurend kwesties rondom data-eigendom en privacy verkennen in relatie tot digitale technologische ontwikkelingen."
"digcomp.outcome.LO4.2.22","Learning outcome LO4.2.22","Support others to understand their rights under current data protection and privacy legislation.","Anderen ondersteunen bij het begrijpen van hun rechten onder de huidige gegevensbescherming- en privacywetgeving."
"digcomp.outcome.LO4.2.23","Learning outcome LO4.2.23","Assist others to implement basic strategies to protect personal data and manage privacy in digital environments.","Anderen helpen bij het implementeren van basisstrategieën om persoonlijke data te beschermen en privacy in digitale omgevingen te beheren."
"digcomp.outcome.LO4.2.24","Learning outcome LO4.2.24","Stay informed about digital technological and legislative developments in relation to personal data, data ownership and privacy.","Op de hoogte blijven van technologische en wettelijke ontwikkelingen op het gebied van persoonlijke data, data-eigendom en privacy."
"digcomp.outcome.LO4.2.25","Learning outcome LO4.2.25","Advise on policy or regulatory aspects of data protection and privacy in digital contexts.","Adviseren over beleidsmatige of regelgevende aspecten van gegevensbescherming en privacy in digitale contexten."
"digcomp.outcome.LO4.2.26","Learning outcome LO4.2.26","Lead or contribute to the design of personal data protection strategies in digital contexts.","Leiding geven aan of bijdragen aan het ontwerp van strategieën voor de bescherming van persoonlijke data in digitale contexten."
"digcomp.outcome.LO4.3.01","Learning outcome LO4.3.01","Acknowledge the benefits of balancing online and offline activities.","De voordelen inzien van een balans tussen online en offline activiteiten."
"digcomp.outcome.LO4.3.02","Learning outcome LO4.3.02","Acknowledge the importance of daily routines that minimise digital stress and promote social connection.","Het belang inzien van dagelijkse routines die digitale stress minimaliseren en sociale verbondenheid bevorderen."
"digcomp.outcome.LO4.3.03","Learning outcome LO4.3.03","Identify main risks and benefits to physical, mental and social wellbeing in digital environments.","Belangrijkste risico's en voordelen voor het fysieke, mentale en sociale welzijn in digitale omgevingen herkennen."
"digcomp.outcome.LO4.3.04","Learning outcome LO4.3.04","Recognise that there is a variety of information, groups and communities in digital environments that can support one’s physical, mental and/or social wellbeing.","Herkennen dat er een verscheidenheid aan informatie, groepen en gemeenschappen in digitale omgevingen is die het eigen fysieke, mentale en/of sociale welzijn kunnen ondersteunen."
"digcomp.outcome.LO4.3.05","Learning outcome LO4.3.05","Recognise risks and benefits to one's own physical, mental and social wellbeing in digital environments.","Risico's en voordelen herkennen voor het eigen fysieke, mentale en sociale welzijn in digitale omgevingen."
"digcomp.outcome.LO4.3.06","Learning outcome LO4.3.06","Identify features of digital platforms or services, such as social media, that are designed to capture and maintain individuals' attention.","Kenmerken herkennen van digitale platforms of diensten, zoals sociale media, die ontworpen zijn om de aandacht van individuen te trekken en vast te houden."
"digcomp.outcome.LO4.3.07","Learning outcome LO4.3.07","Identify limitations and risks of using virtual assistants and AI systems to support human wellbeing.","Beperkingen en risico's herkennen van het gebruik van virtuele assistenten en AI-systemen om menselijk welzijn te ondersteunen."
"digcomp.outcome.LO4.3.08","Learning outcome LO4.3.08","Identify strategies to support physical, mental and social wellbeing in digital environments.","Strategieën herkennen om fysiek, mentaal en sociaal welzijn in digitale omgevingen te ondersteunen."
"digcomp.outcome.LO4.3.09","Learning outcome LO4.3.09","Recognise signs and potential effects of problematic usage of digital technologies.","Tekenen en mogelijke effecten van problematisch gebruik van digitale technologie herkennen."
"digcomp.outcome.LO4.3.10","Learning outcome LO4.3.10","Recognise that there are laws and regulations that help protect the wellbeing of individuals in digital environments.","Herkennen dat er wetten en regels zijn die helpen het welzijn van individuen in digitale omgevingen te beschermen."
"digcomp.outcome.LO4.3.11","Learning outcome LO4.3.11","Make a basic assessment of one's digital habits in relation to one’s physical, mental and social wellbeing.","Een basisbeoordeling maken van de eigen digitale gewoonten in relatie tot het eigen fysieke, mentale en sociale welzijn."
"digcomp.outcome.LO4.3.12","Learning outcome LO4.3.12","Apply personalised strategies to support physical, mental and social wellbeing in digital environments.","Gepersonaliseerde strategieën toepassen om fysiek, mentaal en sociaal welzijn in digitale omgevingen te ondersteunen."
"digcomp.outcome.LO4.3.13","Learning outcome LO4.3.13","Acknowledge the importance of one's own and others' right to disconnect.","Het belang inzien van het recht van zichzelf en anderen om offline te zijn (onbereikbaar te zijn)."
"digcomp.outcome.LO4.3.14","Learning outcome LO4.3.14","Acknowledge the physical, mental and social benefits of analysing one's own digital usage patterns.","De fysieke, mentale en sociale voordelen inzien van het analyseren van de eigen digitale gebruikspatronen."
"digcomp.outcome.LO4.3.15","Learning outcome LO4.3.15","Identify reliable sources of information, and inclusive groups and communities in digital environments, that can support one’s physical, mental and/or social wellbeing.","Betrouwbare informatiebronnen en inclusieve groepen en gemeenschappen in digitale omgevingen herkennen die het eigen fysieke, mentale en/of sociale welzijn kunnen ondersteunen."
"digcomp.outcome.LO4.3.16","Learning outcome LO4.3.16","Describe examples of harmful content and behaviour in digital environments and their potential impacts on oneself and others.","Voorbeelden beschrijven van schadelijke content en gedrag in digitale omgevingen en de mogelijke effecten daarvan op zichzelf en anderen."
"digcomp.outcome.LO4.3.17","Learning outcome LO4.3.17","Describe ways in which some applications of digital technologies, such as social media, augment and perpetuate bias, stereotyping and exclusion.","Manieren beschrijven waarop sommige toepassingen van digitale technologie, zoals sociale media, vooroordelen, stereotypering en uitsluiting versterken en in stand houden."
"digcomp.outcome.LO4.3.18","Learning outcome LO4.3.18","Describe strategies to help protect against and respond effectively to harmful behaviour and content.","Strategieën beschrijven om te helpen beschermen tegen en effectief te reageren op schadelijk gedrag en content."
"digcomp.outcome.LO4.3.19","Learning outcome LO4.3.19","Identify possible ways to flag or intervene if harmful behaviour or content is encountered in digital environments.","Mogelijke manieren herkennen om schadelijk gedrag of content te melden of in te grijpen als dit in digitale omgevingen wordt aangetroffen."
"digcomp.outcome.LO4.3.20","Learning outcome LO4.3.20","Describe impacts of harmful behaviour, content and deceptive design in digital environments on oneself and others.","De effecten van schadelijk gedrag, content en misleidend ontwerp (deceptive design) in digitale omgevingen op zichzelf en anderen beschrijven."
"digcomp.outcome.LO4.3.21","Learning outcome LO4.3.21","Analyse and adapt one's own digital usage patterns to support physical, mental and social wellbeing.","De eigen digitale gebruikspatronen analyseren en aanpassen ter ondersteuning van het fysieke, mentale en sociale welzijn."
"digcomp.outcome.LO4.3.22","Learning outcome LO4.3.22","Implement strategies to help protect oneself against and respond effectively to harmful behaviour and content.","Strategieën implementeren om zichzelf te helpen beschermen tegen en effectief te reageren op schadelijk gedrag en content."
"digcomp.outcome.LO4.3.23","Learning outcome LO4.3.23","Adapt to changing digital technological developments and needs to support and maintain one's own and others' physical, mental and social wellbeing.","Aanpassen aan veranderende digitale technologische ontwikkelingen en behoeften om het fysieke, mentale en sociale welzijn van zichzelf en anderen te ondersteunen en te behouden."
"digcomp.outcome.LO4.3.24","Learning outcome LO4.3.24","Continually scrutinise the role of digital technologies such as social media in augmenting and perpetuating bias, stereotyping and exclusion.","Voortdurend de rol van digitale technologie zoals sociale media onderzoeken bij het versterken en in stand houden van vooroordelen, stereotypering en uitsluiting."
"digcomp.outcome.LO4.3.25","Learning outcome LO4.3.25","Assist others to review and adapt their usage of digital technologies to support and maintain their physical, mental and social wellbeing.","Anderen helpen hun gebruik van digitale technologie te herzien en aan te passen ter ondersteuning en behoud van hun fysieke, mentale en sociale welzijn."
"digcomp.outcome.LO4.3.26","Learning outcome LO4.3.26","Flag or intervene effectively in instances of harmful behaviour or content in digital environments.","Effectief melden van of ingrijpen bij gevallen van schadelijk gedrag of content in digitale omgevingen."
"digcomp.outcome.LO4.3.27","Learning outcome LO4.3.27","Help others to build capacity to counteract the role of digital technologies such as social media in augmenting and perpetuating bias, stereotyping and exclusion.","Anderen helpen vaardigheden op te bouwen om de rol van digitale technologie zoals sociale media bij het versterken en in stand houden van vooroordelen, stereotypering en uitsluiting tegen te gaan."
"digcomp.outcome.LO4.3.28","Learning outcome LO4.3.28","Assist others to understand their rights in relation to wellbeing and/or inclusion in digital environments.","Anderen helpen hun rechten te begrijpen met betrekking tot welzijn en/of inclusie in digitale omgevingen."
"digcomp.outcome.LO4.3.29","Learning outcome LO4.3.29","Assist others to develop awareness of harmful behaviour, content and deceptive design in digital environments.","Anderen helpen bewustzijn te ontwikkelen over schadelijk gedrag, content en misleidend ontwerp in digitale omgevingen."
"digcomp.outcome.LO4.3.30","Learning outcome LO4.3.30","Promote actions that support wellbeing and inclusion in digital environments.","Acties bevorderen en ondersteunen die welzijn en inclusie in digitale omgevingen bevorderen."
"digcomp.outcome.LO4.3.31","Learning outcome LO4.3.31","Assess and evaluate evidence on wellbeing and/or inclusion in digital environments to guide decision-making.","Bewijs over welzijn en/of inclusie in digitale omgevingen beoordelen en evalueren om besluitvorming te sturen."
"digcomp.outcome.LO4.3.32","Learning outcome LO4.3.32","Lead or contribute to initiatives that support wellbeing and/or inclusion in digital environments.","Leiding geven aan of bijdragen aan initiatieven die welzijn en/of inclusie in digitale omgevingen ondersteunen."
"digcomp.outcome.LO4.3.33","Learning outcome LO4.3.33","Contribute to legal and regulatory decision-making in relation to individuals' wellbeing and/or inclusion in digital environments.","Bijdragen aan juridische en regelgevende besluitvorming met betrekking tot het welzijn en/of de inclusie van individuen in digitale omgevingen."
"digcomp.outcome.LO4.4.01","Learning outcome LO4.4.01","Acknowledge the role that individuals can play to help reduce the environmental impact of digital technologies.","De rol inzien die individuen kunnen spelen om de milieu-impact van digitale technologie te helpen verminderen."
"digcomp.outcome.LO4.4.02","Learning outcome LO4.4.02","Recognise that some digital technologies and infrastructures such as AI systems and data centres have large impacts on the environment.","Herkennen dat sommige digitale technologie en infrastructuren, zoals AI-systemen en datacenters, grote effecten hebben op het milieu."
"digcomp.outcome.LO4.4.03","Learning outcome LO4.4.03","Recognise that the full environmental impacts of digital technologies are not immediately apparent to an individual user.","Herkennen dat de volledige milieu-impact van digitale technologie niet onmiddellijk zichtbaar is voor een individuele gebruiker."
"digcomp.outcome.LO4.4.04","Learning outcome LO4.4.04","Recognise that digital technologies can support energy efficiency and sustainability.","Herkennen dat digitale technologie energie-efficiëntie en duurzaamheid kunnen ondersteunen."
"digcomp.outcome.LO4.4.05","Learning outcome LO4.4.05","Identify simple strategies to reduce energy and data consumption of digital technologies, such as minimising usage of energy-intensive applications and non-usage of digital technologies when not needed.","Eenvoudige strategieën herkennen om het energie- en datagebruik van digitale technologie te verminderen, zoals het minimaliseren van het gebruik van energie-intensieve applicaties en het niet gebruiken van digitale technologie wanneer deze niet nodig zijn."
"digcomp.outcome.LO4.4.06","Learning outcome LO4.4.06","Apply simple strategies to reduce energy and data consumption of digital technologies, such as minimising usage of energy-intensive applications and non-usage of digital technologies when not needed.","Eenvoudige strategieën toepassen om het energie- en datagebruik van digitale technologie te verminderen, zoals het minimaliseren van het gebruik van energie-intensieve applicaties en het niet gebruiken van digitale technologie wanneer deze niet nodig zijn."
"digcomp.outcome.LO4.4.07","Learning outcome LO4.4.07","Continually assess the environmental impacts of one's usage of digital technologies.","Voortdurend de milieu-impact van het eigen gebruik van digitale technologie beoordelen."
"digcomp.outcome.LO4.4.08","Learning outcome LO4.4.08","Identify environmental impacts of digital technologies that occur during manufacturing, usage and disposal.","Milieu-impact van digitale technologie herkennen die optreedt tijdens productie, gebruik en afvalverwerking."
"digcomp.outcome.LO4.4.09","Learning outcome LO4.4.09","Describe environmental impacts of data centres and e-commerce.","De milieu-impact van datacenters en e-commerce beschrijven."
"digcomp.outcome.LO4.4.10","Learning outcome LO4.4.10","Describe examples of how digital tools can support sustainable living.","Voorbeelden beschrijven van hoe digitale tools een duurzame levensstijl kunnen ondersteunen."
"digcomp.outcome.LO4.4.11","Learning outcome LO4.4.11","Define the concepts of sharing economy and circular economy, including risks, limitations and potential environmental benefits.","De concepten van de deeleconomie en de circulaire economie definiëren, inclusief risico's, beperkingen en potentiële milieuvoordelen."
"digcomp.outcome.LO4.4.12","Learning outcome LO4.4.12","Apply a variety of strategies to reduce the environmental impact of one's use of digital technologies and digital devices, such as informed digital device purchasing decisions, device recycling and repair, environmentally conscious e-commerce practices, and environmentally conscious usage patterns.","Verschillende strategieën toepassen om de milieu-impact van het eigen gebruik van digitale technologie en digitale apparaten te verminderen, zoals geïnformeerde beslissingen bij de aankoop van digitale apparaten, recycling en reparatie van apparaten, milieubewuste e-commercepraktijken en milieubewuste gebruikspatronen."
"digcomp.outcome.LO4.4.13","Learning outcome LO4.4.13","Stay informed about the environmental impacts of digital technologies and ways in which digital technologies can support sustainability.","Op de hoogte blijven van de milieu-impact van digitale technologie en de manieren waarop digitale technologie duurzaamheid kunnen ondersteunen."
"digcomp.outcome.LO4.4.14","Learning outcome LO4.4.14","Evaluate the environmental impacts of digital technologies and infrastructures to support decision-making or advocacy.","De milieu-impact van digitale technologie en infrastructuren evalueren ter ondersteuning van besluitvorming of belangenbehartiging."
"digcomp.outcome.LO4.4.15","Learning outcome LO4.4.15","Help others to assess their use of digital technologies to identify ways in which to reduce environmental impact.","Anderen helpen hun gebruik van digitale technologie te beoordelen om manieren te herkennen waarop de milieu-impact kan worden verminderd."
"digcomp.outcome.LO4.4.16","Learning outcome LO4.4.16","Stay informed about the environmental and sustainability implications of digital technologies across a range of sectors.","Op de hoogte blijven van de implicaties voor milieu en duurzaamheid van digitale technologie in verschillende sectoren."
"digcomp.outcome.LO4.4.17","Learning outcome LO4.4.17","Promote and support actions for environmentally sustainable usage of digital technologies.","Acties voor milieuvriendelijk duurzaam gebruik van digitale technologie bevorderen en ondersteunen."
"digcomp.outcome.LO4.4.18","Learning outcome LO4.4.18","Lead or contribute to digital sustainability initiatives.","Leiding geven aan of bijdragen aan initiatieven voor digitale duurzaamheid."
"digcomp.outcome.LO4.4.19","Learning outcome LO4.4.19","Contribute to improvements in or solutions for digital sustainability.","Bijdragen aan verbeteringen in of oplossingen voor digitale duurzaamheid."
"digcomp.outcome.LO5.1.01","Learning outcome LO5.1.01","Acknowledge the commonplace nature of technical problems in digital environments.","Inzien dat technische problemen in digitale omgevingen veel voorkomen."
"digcomp.outcome.LO5.1.02","Learning outcome LO5.1.02","Acknowledge the benefits of seeking assistance to help resolve technical problems.","De voordelen inzien van het zoeken naar hulp bij het oplossen van technische problemen."
"digcomp.outcome.LO5.1.03","Learning outcome LO5.1.03","Distinguish between operating systems and software.","Onderscheid maken tussen besturingssystemen en software."
"digcomp.outcome.LO5.1.04","Learning outcome LO5.1.04","Identify main features of hardware, software, connectivity, and common peripheral devices.","Belangrijkste kenmerken van hardware, software, connectiviteit en veelvoorkomende randapparatuur herkennen."
"digcomp.outcome.LO5.1.05","Learning outcome LO5.1.05","Recognise signs of common technical problems such as lack of connectivity, forgot password, forgot file location, unsaved document, or error in email or web address.","Tekenen van veelvoorkomende technische problemen herkennen, zoals gebrek aan connectiviteit, vergeten wachtwoord, vergeten bestandslocatie, niet-opgeslagen document of fout in e-mail- of webadres."
"digcomp.outcome.LO5.1.06","Learning outcome LO5.1.06","Follow instructions to solve common technical problems such as lack of connectivity, forgot password, forgot file location, unsaved document, or error in email or web address.","Instructies volgen om veelvoorkomende technische problemen op te lossen, zoals gebrek aan connectiviteit, vergeten wachtwoord, vergeten bestandslocatie, niet-opgeslagen document of fout in e-mail- of webadres."
"digcomp.outcome.LO5.1.07","Learning outcome LO5.1.07","Install and update software and applications, as needed.","Indien nodig software en applicaties installeren en bijwerken."
"digcomp.outcome.LO5.1.08","Learning outcome LO5.1.08","Acknowledge the benefits of building capacity and autonomy in addressing technical issues.","De voordelen inzien van het opbouwen van vaardigheden en autonomie bij het aanpakken van technische problemen."
"digcomp.outcome.LO5.1.09","Learning outcome LO5.1.09","Troubleshoot technical problems in digital environments using a variety of search and problem-solving strategies (whether human-assisted or digital technology-assisted).","Technische problemen in digitale omgevingen oplossen met behulp van verschillende zoek- en probleemoplossingsstrategieën (met menselijke hulp of met hulp van digitale technologie)."
"digcomp.outcome.LO5.1.10","Learning outcome LO5.1.10","Update and adjust settings on main and peripheral digital devices to maintain good performance.","Instellingen op hoofd- en randapparatuur bijwerken en aanpassen om goede prestaties te behouden."
"digcomp.outcome.LO5.1.11","Learning outcome LO5.1.11","Prioritise the development of one's capacity to diagnose and solve technical issues in digital environments.","Prioriteit geven aan de ontwikkeling van het eigen vermogen om technische problemen in digitale omgevingen te diagnosticeren en op te lossen."
"digcomp.outcome.LO5.1.12","Learning outcome LO5.1.12","Assist others to diagnose and solve technical problems in digital environments.","Anderen helpen bij het diagnosticeren en oplossen van technische problemen in digitale omgevingen."
"digcomp.outcome.LO5.1.13","Learning outcome LO5.1.13","Use various solution-finding strategies to troubleshoot complex technical problems in digital environments.","Verschillende strategieën voor het vinden van oplossingen gebruiken voor het verhelpen van complexe technische problemen in digitale omgevingen."
"digcomp.outcome.LO5.1.14","Learning outcome LO5.1.14","Help others to develop confidence and autonomy to solve technical problems in digital environments.","Anderen helpen bij het ontwikkelen van vertrouwen en autonomie om technische problemen in digitale omgevingen op te lossen."
"digcomp.outcome.LO5.1.15","Learning outcome LO5.1.15","Design or deliver training to support the use of digital devices or systems.","Training ontwerpen of geven ter ondersteuning van het gebruik van digitale apparaten of systemen."
"digcomp.outcome.LO5.2.01","Learning outcome LO5.2.01","Acknowledge the importance of individual choice in digital environment configurations.","Het belang inzien van individuele keuzes bij de configuratie van digitale omgevingen."
"digcomp.outcome.LO5.2.02","Learning outcome LO5.2.02","Recognise common ways in which features of digital environments can be adjusted to meet users' needs and preferences.","Veelvoorkomende manieren herkennen waarop kenmerken van digitale omgevingen kunnen worden aangepast aan de behoeften en voorkeuren van gebruikers."
"digcomp.outcome.LO5.2.03","Learning outcome LO5.2.03","Recognise the concept and purpose of a digital assistance tool.","Het concept en het doel van een digitaal assistentiehulpmiddel herkennen."
"digcomp.outcome.LO5.2.04","Learning outcome LO5.2.04","Recognise the presence of AI systems in digital assistance tools.","De aanwezigheid van AI-systemen in digitale assistentietools herkennen."
"digcomp.outcome.LO5.2.05","Learning outcome LO5.2.05","Identify common assistive technologies and their purposes.","Veelvoorkomende ondersteunende technologieën en hun doelen herkennen."
"digcomp.outcome.LO5.2.06","Learning outcome LO5.2.06","Use assistive technologies, if and as required.","Ondersteunende technologie gebruiken indien en voor zover nodig."
"digcomp.outcome.LO5.2.07","Learning outcome LO5.2.07","Use digital assistance tools to support simple tasks, with awareness of their benefits and limitations.","Digitale assistentietools gebruiken om eenvoudige taken te ondersteunen, met bewustzijn van hun voordelen en beperkingen."
"digcomp.outcome.LO5.2.08","Learning outcome LO5.2.08","Acknowledge the benefits of exploring adaptations to digital environment configurations and features of digital assistance tools.","De voordelen inzien van het verkennen van aanpassingen aan configuraties van digitale omgevingen en kenmerken van digitale assistentietools."
"digcomp.outcome.LO5.2.09","Learning outcome LO5.2.09","Adjust features of one's digital environment to suit one's own and others' needs and preferences.","Kenmerken van de eigen digitale omgeving aanpassen aan de behoeften en voorkeuren van zichzelf en anderen."
"digcomp.outcome.LO5.2.10","Learning outcome LO5.2.10","Make informed use of digital assistance tools to support one's own and others' needs, with awareness of their benefits and limitations.","Geïnformeerd gebruik maken van digitale assistentietools om aan de eigen behoeften en die van anderen te voldoen, met bewustzijn van hun voordelen en beperkingen."
"digcomp.outcome.LO5.2.11","Learning outcome LO5.2.11","Prioritise an ongoing assessment of how digital environmental configurations, digital assistance tools and/or assistive technologies can meet the needs of oneself and others.","Prioriteit geven aan een voortdurende beoordeling van hoe configuraties van de digitale omgeving, digitale assistentietools en/of ondersteunende technologie kunnen voldoen aan de behoeften van zichzelf en anderen."
"digcomp.outcome.LO5.2.12","Learning outcome LO5.2.12","Adjust features of one's digital environment to suit one's own and others' needs and preferences.","Kenmerken van de eigen digitale omgeving aanpassen aan de behoeften en voorkeuren van zichzelf en anderen."
"digcomp.outcome.LO5.2.13","Learning outcome LO5.2.13","Assess the accessibility, inclusivity, fairness and/or rights-sensitivity of digital technologies in a given context.","De toegankelijkheid, inclusiviteit, eerlijkheid en/of rechtgevoeligheid van digitale technologie in een bepaalde context beoordelen."
"digcomp.outcome.LO5.2.14","Learning outcome LO5.2.14","Support others to make informed use of digital assistance tools, and adjustments to digital environment configurations, to meet their own and others' needs.","Anderen ondersteunen bij het maken van geïnformeerd gebruik van digitale assistentietools en aanpassingen aan configuraties van de digitale omgeving om aan hun eigen behoeften en die van anderen te voldoen."
"digcomp.outcome.LO5.2.15","Learning outcome LO5.2.15","Promote and support the use of inclusive and accessible digital technologies.","Het gebruik van inclusieve en toegankelijke digitale technologie bevorderen en ondersteunen."
"digcomp.outcome.LO5.2.16","Learning outcome LO5.2.16","Assess complex needs of individuals to identify and/or design tailored digital solutions.","Complexe behoeften van individuen beoordelen om op maat gemaakte digitale oplossingen te herkennen en/of te ontwerpen."
"digcomp.outcome.LO5.2.17","Learning outcome LO5.2.17","Contribute to improvements in digital assistance tools, accessible digital environment configurations, and/or assistive technologies.","Bijdragen aan verbeteringen in digitale assistentietools, toegankelijke configuraties van de digitale omgeving en/of ondersteunende technologie."
"digcomp.outcome.LO5.3.01","Learning outcome LO5.3.01","Acknowledge that digital technologies can support, but not replace, human creativity.","Inzien dat digitale technologie de menselijke creativiteit kunnen ondersteunen, maar niet vervangen."
"digcomp.outcome.LO5.3.02","Learning outcome LO5.3.02","Identify examples of how digital technologies are used to solve real-world problems and to make improvements to or create new solutions for products and services.","Voorbeelden herkennen van hoe digitale technologie worden gebruikt om real-world problemen op te lossen en verbeteringen aan te brengen in of nieuwe oplossingen te creëren voor producten en diensten."
"digcomp.outcome.LO5.3.03","Learning outcome LO5.3.03","Identify examples of where digital technologies can support or augment human creativity.","Voorbeelden herkennen van waar digitale technologie menselijke creativiteit kunnen ondersteunen of versterken."
"digcomp.outcome.LO5.3.04","Learning outcome LO5.3.04","Acknowledge the importance of placing human rights, values, needs and experiences at the centre of digital technologies design and use.","Het belang inzien van het centraal stellen van mensenrechten, waarden, behoeften en ervaringen bij het ontwerp en gebruik van digitale technologie."
"digcomp.outcome.LO5.3.05","Learning outcome LO5.3.05","Define the concept of human-centric and its role in digital technologies development and usage.","Het concept van mensgerichtheid definiëren en de rol ervan bij de ontwikkeling en het gebruik van digitale technologie."
"digcomp.outcome.LO5.3.06","Learning outcome LO5.3.06","Identify examples of the interplay between humans and digital technologies in creativity and problem-solving.","Voorbeelden herkennen van de wisselwerking tussen mensen en digitale technologie bij creativiteit en probleemoplossing."
"digcomp.outcome.LO5.3.07","Learning outcome LO5.3.07","Describe strengths, weaknesses and ethical considerations of digital technologies including AI systems in relation to human creativity and problem-solving.","Sterktes, zwaktes en ethische overwegingen van digitale technologie, inclusief AI-systemen, beschrijven in relatie tot menselijke creativiteit en probleemoplossing."
"digcomp.outcome.LO5.3.08","Learning outcome LO5.3.08","Assess strengths and weaknesses of available digital technologies in relation to a particular problem-solving task.","Analyseer de sterktes en zwaktes van beschikbare digitale technologie met betrekking tot een specifieke probleemoplossende taak."
"digcomp.outcome.LO5.3.09","Learning outcome LO5.3.09","Use a variety of digital technologies responsibly and ethically to support problem-solving as an individual or in a group.","Op een verantwoorde en ethische manier gebruikmaken van verschillende digitale technologieën om probleemoplossing als individu of in een groep te ondersteunen."
"digcomp.outcome.LO5.3.10","Learning outcome LO5.3.10","Prioritise human-centric approaches in one's own use of digital technologies for problem-solving.","Prioriteit geven aan mensgerichte benaderingen bij het eigen gebruik van digitale technologie voor probleemoplossing."
"digcomp.outcome.LO5.3.11","Learning outcome LO5.3.11","Use a variety of digital technologies efficiently, responsibly and ethically to help solve complex problems.","Verschillende digitale technologieën efficiënt, verantwoord en ethisch gebruiken om complexe problemen te helpen oplossen."
"digcomp.outcome.LO5.3.12","Learning outcome LO5.3.12","Contribute to initiatives focused on the application of digital technologies to help solve complex problem-solving tasks.","Bijdragen aan initiatieven gericht op de toepassing van digitale technologie om complexe probleemoplossende taken te helpen uitvoeren."
"digcomp.outcome.LO5.3.13","Learning outcome LO5.3.13","Support others to develop their confidence and capabilities in using digital technologies to help solve real-world problems.","Anderen ondersteunen bij het ontwikkelen van hun vertrouwen en vaardigheden in het gebruik van digitale technologie om praktijkproblemen te helpen oplossen."
"digcomp.outcome.LO5.3.14","Learning outcome LO5.3.14","Lead or contribute to initiatives focused on the application of digital technologies for highly complex or specialised problem-solving.","Leiding geven aan of bijdragen aan initiatieven gericht op de toepassing van digitale technologie voor zeer complexe of gespecialiseerde probleemoplossing."
"digcomp.outcome.LO5.3.15","Learning outcome LO5.3.15","Lead or contribute to initiatives that use digital technologies to help make improvements to or find new solutions for real-world problems.","Leiding geven aan of bijdragen aan initiatieven die digitale technologie gebruiken om verbeteringen aan te brengen in of nieuwe oplossingen te vinden voor praktijkproblemen."
"digcomp.outcome.LO5.3.16","Learning outcome LO5.3.16","Support others to develop their capabilities to use digital technologies for complex or specialised problem-solving tasks.","Anderen ondersteunen bij het ontwikkelen van hun vaardigheden om digitale technologie te gebruiken voor complexe of gespecialiseerde probleemoplossende taken."
"digcomp.outcome.LO5.4.01","Learning outcome LO5.4.01","Acknowledge the value of learning about digital technologies in relation to one's own interests and needs.","De waarde inzien van het leren over digitale technologie in relatie tot de eigen interesses en behoeften."
"digcomp.outcome.LO5.4.02","Learning outcome LO5.4.02","Acknowledge the benefits and commonplace nature of seeking support in addressing digital competence needs.","De voordelen en de normaliteit inzien van het zoeken naar ondersteuning bij het aanpakken van behoeften op het gebied van digitale competenties."
"digcomp.outcome.LO5.4.03","Learning outcome LO5.4.03","Recognise that digital competence is much broader than technical skills.","Herkennen dat digitale competentie veel breder is dan alleen technische vaardigheden."
