"location","context","source","target"
"doc.acknowledgements/executive-summary.para.p0069-p0076.075174aca5","section=acknowledgements/executive-summary;kind=paragraph_block;span=p69-p76;hash=075174aca5","In today’s rapidly evolving technological landscape, digital skills are essential. The European Digital Competence Framework (DigComp) describes what is needed to be digitally competent in today’s society. This update of the framework responds to digital technological developments, trends and practices, and supports several EU policy initiatives on digital skills. As a generic transversal framework, it is non-prescriptive and acts as a starting point from which to develop, update, or evaluate initiatives that support the development of digital competence. In Europe, there is a clear need to prioritise digital competence. In 2023, only 56% of EU adults had at least basic digital skills, falling short of the 80% target set for 2030. Among secondary school students in the same year, 43% lacked basic digital skills.

Over nine in ten (92%) workers in the EU used digital technologies in their work in 2024-2025 and 30% of EU workers used AI systems in work in the same year. In 2024, 42% of EU workers reported an AI skills gap, yet only 15% had participated in AI skills training.

DigComp promotes a shared and common understanding of digital competence – knowledge, skills and attitudes for the confident, critical and responsible use of, and engagement with, digital technologies for learning, at work, and for participation in society. It is used by a large majority of EU Member States and beyond, as well as at European and international levels, to inform policymaking; develop assessments; enhance transparency or comparability of education and training courses; recognise or validate learning (such as through digital skills certification); and define profiles of digital competence in specific jobs or roles.

The first version of the DigComp framework was published in 2013, with updates published in 2016, 2017 and 2022. All versions of the framework are underpinned by a scientific evidence-based approach and consultation with experts and stakeholders. Similary, this iteration of DigComp has been shaped by scientific research and input and feedback from around 300 experts and stakeholders from a diversity of backgrounds.

This update responds to significant developments, trends and practices in relation to digital technologies that have occurred since 2022. It is shaped by five main priorities identified in expert and stakeholder consultations and policy and academic literature: AI competence; cybersecurity competence; rights, choice and responsibility; wellbeing in digital environments; and competence to deal with misinformation and disinformation. In addition, DigComp3.0 embodies the human-centric values of the European Declaration on Digital Rights and Principles for the Digital Decade.","In het snel veranderende technologische landschap van vandaag zijn digitale vaardigheden essentieel. Het Europees Kader voor Digitale Competentie (DigComp) beschrijft wat nodig is om digitaal competent te zijn in de huidige maatschappij. Deze update van het kader speelt in op digitale technologische ontwikkelingen, trends en praktijken en ondersteunt diverse EU-beleidsinitiatieven op het gebied van digitale vaardigheden. Als generiek, transversaal kader is het niet-voorschrijvend en dient het als uitgangspunt voor het ontwikkelen, actualiseren of evalueren van initiatieven die de ontwikkeling van digitale competentie ondersteunen. In Europa is er een duidelijke behoefte om prioriteit te geven aan digitale competentie. In 2023 beschikte slechts 56% van de volwassenen in de EU over ten minste basis digitale vaardigheden, wat lager is dan de doelstelling van 80% voor 2030. Onder middelbare scholieren ontbrak het in hetzelfde jaar aan 43% van de basis digitale vaardigheden.

Meer dan negen op de tien (92%) werknemers in de EU gebruikten in 2024-2025 digitale technologieën in hun werk en 30% van de EU-werknemers gebruikte in hetzelfde jaar AI-systemen in hun werk. In 2024 gaf 42% van de EU-werknemers aan een tekort aan AI-vaardigheden te hebben, terwijl slechts 15% een AI-vaardigheidstraining had gevolgd.

DigComp bevordert een gedeeld en gemeenschappelijk begrip van digitale competentie – kennis, vaardigheden en attitudes voor het zelfverzekerd, kritisch en verantwoord gebruik van, en de betrokkenheid bij, digitale technologieën voor leren, op het werk en voor deelname aan de samenleving. Het wordt door een grote meerderheid van de EU-lidstaten en daarbuiten, evenals op Europees en internationaal niveau, gebruikt om beleidsvorming te onderbouwen; beoordelingen te ontwikkelen; de transparantie of vergelijkbaarheid van onderwijs- en trainingscursussen te verbeteren; leerervaringen te erkennen of te valideren (bijvoorbeeld via certificering van digitale vaardigheden); en profielen van digitale competentie voor specifieke functies of rollen te definiëren.

De eerste versie van het DigComp-raamwerk werd gepubliceerd in 2013, met updates in 2016, 2017 en 2022. Alle versies van het raamwerk zijn gebaseerd op een wetenschappelijke, op bewijs gebaseerde aanpak en overleg met experts en belanghebbenden. Ook deze versie van DigComp is tot stand gekomen op basis van wetenschappelijk onderzoek en input en feedback van zo'n 300 experts en belanghebbenden met uiteenlopende achtergronden.

Deze update speelt in op belangrijke ontwikkelingen, trends en praktijken met betrekking tot digitale technologieën die zich sinds 2022 hebben voorgedaan. De basis hiervoor ligt in vijf hoofdprioriteiten die zijn vastgesteld in consultaties met experts en belanghebbenden, en in beleids- en academische literatuur: AI-competentie; cybersecuritycompetentie; rechten, keuze en verantwoordelijkheid; welzijn in digitale omgevingen; en competentie om misinformatie en desinformatie te bestrijden. Daarnaast belichaamt DigComp 3.0 de mensgerichte waarden van de Europese Verklaring inzake Digitale Rechten en de Principes voor het Digitale Decennium."
"doc.acknowledgements/executive-summary.para.p0078-p0081.cc737b16e0","section=acknowledgements/executive-summary;kind=paragraph_block;span=p78-p81;hash=cc737b16e0","Like the previous editions, DigComp 3.0 has five competence areas: (i) information search,  evaluation and management; (ii) communication and collaboration; (iii) content creation; (iv) safety, wellbeing and responsible use, including the environmental impact of digital technologies; and (v) problem identification and solving. These are further divided into 21 competences. Four proficiency levels (basic, intermediate, advanced and highly advanced) describe levels of progression. This iteration of the framework includes new and revised competence statements and over 500 new learning outcomes. Learning outcomes are statements for each competence that describe what an individual is expected to know, understand or be able to do after a learning process.

They are classified by knowledge, skills and attitudes. Competence statements do not distinguish between knowledge, skills and attitudes, but contain all of the key content of the learning outcomes. As the framework is already used by many stakeholders in various initiatives, the update reflects a balance between structural and conceptual consistency on one hand, and changes needed in response to digital technological developments on the other.

In addition to this framework document, readers can access the JRC-DigComp web space, which provides: a clear and user-friendly description of DigComp 3.0; an editable version of the framework;  a spreadsheet version, and a linked open data version (in JavaScript Object Notation, JSON format) of the tabular elements of DigComp 3.0.","Net als de vorige edities kent DigComp 3.0 vijf competentiegebieden: (i) informatie zoeken, evalueren en beheren; (ii) communicatie en samenwerking; (iii) contentcreatie; (iv) veiligheid, welzijn en verantwoord gebruik, inclusief de milieu-impact van digitale technologieën; en (v) probleemidentificatie en -oplossing. Deze zijn verder onderverdeeld in 21 competenties. Vier beheersingsniveaus (basis, gemiddeld, gevorderd en zeer gevorderd) beschrijven de voortgang. Deze versie van het raamwerk bevat nieuwe en herziene competentieomschrijvingen en meer dan 500 nieuwe leerresultaten. Leerresultaten zijn omschrijvingen voor elke competentie die beschrijven wat een individu na een leerproces moet weten, begrijpen of kunnen.

Ze worden ingedeeld naar kennis, vaardigheden en attitudes. Competentieomschrijvingen maken geen onderscheid tussen kennis, vaardigheden en attitudes, maar bevatten alle kerninhoud van de leerresultaten. Omdat het raamwerk al door veel belanghebbenden in diverse initiatieven wordt gebruikt, weerspiegelt de update een evenwicht tussen structurele en conceptuele consistentie enerzijds en de noodzakelijke veranderingen als reactie op digitale technologische ontwikkelingen anderzijds.

Naast dit kaderdocument hebben lezers toegang tot de JRC-DigComp-webruimte, die het volgende biedt: een duidelijke en gebruiksvriendelijke beschrijving van DigComp 3.0; een bewerkbare versie van het kader; een spreadsheetversie en een gekoppelde open data-versie (in JavaScript Object Notation, JSON-formaat) van de tabelelementen van DigComp 3.0."
"doc.introduction.heading.h1.p0085.0270ca97ab","section=introduction;kind=heading;level=1;p=85;hash=0270ca97ab","INTRODUCTION","INLEIDING"
"doc.introduction/importance-of-digital-competence.heading.h2.p0086.53090af470","section=introduction/importance-of-digital-competence;kind=heading;level=2;p=86;hash=53090af470","Importance of digital competence","Belang van digitale competentie"
"doc.introduction/importance-of-digital-competence.para.p0087-p0088.31ddff6e15","section=introduction/importance-of-digital-competence;kind=paragraph_block;span=p87-p88;hash=31ddff6e15","Digital environments are intertwined with daily life, working and learning, bringing both benefits and risks, and requiring a range of digital competences. Yet, substantial digital skills gaps remain. It is essential to identify and close these gaps and provide opportunities for everyone to build their digital capabilities. Digital competences bring a range of benefits to individuals (such as ability to use public and commercial platforms and services, to broaden employment and learning opportunities, to foster social connection and civic participation, and to support privacy management and wellbeing in digital environments) (Morte-Nadal & Esteban- Navarro, 2025; Stalmach et al., 2023; Pouliakis et al., 2025; Țarcă et al., 2024), as well as a means to tackle social exclusion (Boerkamp et al., 2024; Brundle et al., 2025) and to enhance the competitiveness of economies (Draghi, 2024; Pakhnenko et al., 2025).

Figure 1. Digital competence – a selection of facts and figures.","Digitale omgevingen zijn verweven met het dagelijks leven, werk en leren, wat zowel voordelen als risico's met zich meebrengt en een scala aan digitale competenties vereist. Toch blijven er aanzienlijke tekorten in digitale vaardigheden bestaan. Het is essentieel om deze hiaten te identificeren en te dichten en iedereen de kans te bieden zijn digitale capaciteiten op te bouwen. Digitale competenties bieden individuen een reeks voordelen (zoals de vaardigheid om publieke en commerciële platforms en diensten te gebruiken, om werk- en leermogelijkheden te verbreden, om sociale contacten en burgerparticipatie te bevorderen, en om privacybeheer en welzijn in digitale omgevingen te ondersteunen) (Morte-Nadal & Esteban-Navarro, 2025; Stalmach et al., 2023; Pouliakis et al., 2025; Țarcă et al., 2024), evenals een middel om sociale uitsluiting aan te pakken (Boerkamp et al., 2024; Brundle et al., 2025) en het concurrentievermogen van economieën te versterken (Draghi, 2024; Pakhnenko et al., 2025).

Figuur 1. Digitale competentie – een selectie van feiten en cijfers."
"doc.introduction/importance-of-digital-competence.table.t001.r000.c000.333f15a402","section=introduction/importance-of-digital-competence;kind=table_cell;t=1;r=0;c=0;part=1/1;hash=333f15a402","Children and youth","Kinderen en jongeren"
"doc.introduction/importance-of-digital-competence.table.t001.r000.c001.3ad893c71f","section=introduction/importance-of-digital-competence;kind=table_cell;t=1;r=0;c=1;part=1/1;hash=3ad893c71f","Adults in general","Volwassenen in het algemeen"
"doc.introduction/importance-of-digital-competence.table.t001.r000.c002.b6ef3acd0f","section=introduction/importance-of-digital-competence;kind=table_cell;t=1;r=0;c=2;part=1/1;hash=b6ef3acd0f","Workers","Werknemers"
"doc.introduction/importance-of-digital-competence.table.t001.r001.c000.45c62c45c5","section=introduction/importance-of-digital-competence;kind=table_cell;t=1;r=1;c=0;part=1/1;hash=45c62c45c5","̊ 43% of secondary school students in the EU did not reach a basic level of digital skills in 2023. (Source)
̊ 96% of 15-year-olds in the EU used social media daily in 2022. (Source)
̊ 9-12% of students aged 11-15 reported problematic social media use in 2022. (Source)
̊ 14%-16% of students aged 11-15 reported experiencing cyberbullying at least twice in a two-month
period in 2022. (Source)","43% van de scholieren in het voortgezet onderwijs in de EU bereikte in 2023 geen basisniveau van digitale vaardigheden. (Bron)
96% van de 15-jarigen in de EU gebruikte in 2022 dagelijks sociale media. (Bron)
9-12% van de leerlingen tussen 11 en 15 jaar rapporteerde problematisch gebruik van sociale media in 2022. (Bron)
14%-16% van de leerlingen tussen 11 en 15 jaar meldde in 2022 ten minste tweemaal in een periode van twee maanden slachtoffer te zijn geweest van cyberpesten. (Bron)"
"doc.introduction/importance-of-digital-competence.table.t001.r001.c001.f178279d61","section=introduction/importance-of-digital-competence;kind=table_cell;t=1;r=1;c=1;part=1/1;hash=f178279d61","̊ 56% of adults in the EU had at least basic digital skills in 2023. (Source)
̊ 70% of adults who use the internet interacted digitally with public services in 2024. (Source)
̊ 58% of adults used the internet in 2022 to look for health-related information. (Source)
̊ 49% of adults reported having seen untrue or doubtful content on social media or news sites online in 2023.
(Source)","56% van de volwassenen in de EU beschikte in 2023 over ten minste digitale basisvaardigheden. (Bron)
70% van de volwassenen die internet gebruiken, had in 2024 digitale interactie met overheidsdiensten. (Bron)
58% van de volwassenen gebruikte het internet in 2022 om informatie over gezondheid te zoeken. (Bron)
49% van de volwassenen meldde in 2023 onjuiste of twijfelachtige inhoud te hebben gezien op sociale media of nieuwssites. (Bron)"
"doc.introduction/importance-of-digital-competence.table.t001.r001.c002.eb49041c16","section=introduction/importance-of-digital-competence;kind=table_cell;t=1;r=1;c=2;part=1/1;hash=eb49041c16","̊ 92% of EU workers used digital devices, tools or equipment to do their job in 2024-2025. (Source)
̊ 35% of EU workers needed to learn new digital technology to do their job in 2020-2021 (Source).
̊ 30% of EU workers used AI systems in work in 2024-2025. (Source)
̊ 42% of workers across 11 European countries reported an AI skills gap in 2024. (Source)","92% van de EU-werknemers gebruikte in 2024-2025 digitale apparaten, gereedschappen of apparatuur om hun werk te doen. (Bron)
35% van de EU-werknemers moest in 2020-2021 nieuwe digitale technologie leren om hun werk te doen (Bron).
30% van de EU-werknemers gebruikte in 2024-2025 AI-systemen op het werk. (Bron)
42% van de werknemers in 11 Europese landen rapporteerde in 2024 een tekort aan AI-vaardigheden. (Bron)"
"doc.introduction/importance-of-digital-competence.para.p0091-p0091.f2b5935459","section=introduction/importance-of-digital-competence;kind=paragraph_block;span=p91-p91;hash=f2b5935459","Figure 1 illustrates some of the implications of digital technologies for digital competence among children and youth, adults in general, and workers, through a selection of statistical evidence from recent surveys.","Figuur 1 illustreert enkele gevolgen van digitale technologieën voor de digitale competentie van kinderen en jongeren, volwassenen in het algemeen en werknemers, aan de hand van een selectie van statistisch bewijs uit recente enquêtes."
