"location","context","source","target"
"doc.annexes.a2.3_learning_outcomes.table_cell.5219599e6d56.14","annexes.a2.3_learning_outcomes|table_cell","Intermediate","Gemiddeld"
"doc.annexes.a2.3_learning_outcomes.table_cell.99a3d093575a.17","annexes.a2.3_learning_outcomes|table_cell","Knowledge","Kennis"
"doc.annexes.a2.3_learning_outcomes.table_cell.f189d8dbcf94.5","annexes.a2.3_learning_outcomes|table_cell","AI-Explicit","AI-Expliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.b526db0f7ad9","annexes.a2.3_learning_outcomes|table_cell","LO1.2.17","LO1.2.17"
"doc.annexes.a2.3_learning_outcomes.table_cell.868009e30b35","annexes.a2.3_learning_outcomes|table_cell","Recognise that the humans using an AI system are responsible for checking the quality and validity of information and content generated.","Erkennen dat mensen die een AI-systeem gebruiken verantwoordelijk zijn voor het controleren van de kwaliteit en validiteit van de gegenereerde informatie en inhoud."
"doc.annexes.a2.3_learning_outcomes.table_cell.5219599e6d56.15","annexes.a2.3_learning_outcomes|table_cell","Intermediate","Gemiddeld"
"doc.annexes.a2.3_learning_outcomes.table_cell.99a3d093575a.18","annexes.a2.3_learning_outcomes|table_cell","Knowledge","Kennis"
"doc.annexes.a2.3_learning_outcomes.table_cell.f189d8dbcf94.6","annexes.a2.3_learning_outcomes|table_cell","AI-Explicit","AI-Expliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.c8e0a7d63ec3","annexes.a2.3_learning_outcomes|table_cell","LO1.2.18","LO1.2.18"
"doc.annexes.a2.3_learning_outcomes.table_cell.1d604c1863e9","annexes.a2.3_learning_outcomes|table_cell","Recognise the presence of user-directing strategies in digital environments such as clickbait, nudging and gamification.","De aanwezigheid herkennen van gebruikerssturende strategieën in digitale omgevingen zoals clickbait, nudging en gamificatie."
"doc.annexes.a2.3_learning_outcomes.table_cell.5219599e6d56.16","annexes.a2.3_learning_outcomes|table_cell","Intermediate","Gemiddeld"
"doc.annexes.a2.3_learning_outcomes.table_cell.99a3d093575a.19","annexes.a2.3_learning_outcomes|table_cell","Knowledge","Kennis"
"doc.annexes.a2.3_learning_outcomes.table_cell.a89f17af6f31.30","annexes.a2.3_learning_outcomes|table_cell","AI-Implicit","AI-Impliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.cb23cfe38077","annexes.a2.3_learning_outcomes|table_cell","LO1.2.19","LO1.2.19"
"doc.annexes.a2.3_learning_outcomes.table_cell.f8ef97c679e3","annexes.a2.3_learning_outcomes|table_cell","Apply pre-bunking and de-bunking strategies to discard or discredit unreliable sources and content in digital environments.","Pre-bunking en de-bunking strategieën toepassen om onbetrouwbare bronnen en inhoud in digitale omgevingen te verwerpen of in diskrediet te brengen."
"doc.annexes.a2.3_learning_outcomes.table_cell.5219599e6d56.17","annexes.a2.3_learning_outcomes|table_cell","Intermediate","Gemiddeld"
"doc.annexes.a2.3_learning_outcomes.table_cell.9ccc51193e6f.12","annexes.a2.3_learning_outcomes|table_cell","Skill","Vaardigheid"
"doc.annexes.a2.3_learning_outcomes.table_cell.a89f17af6f31.31","annexes.a2.3_learning_outcomes|table_cell","AI-Implicit","AI-Impliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.3cb5e8c9d7a8","annexes.a2.3_learning_outcomes|table_cell","LO1.2.20","LO1.2.20"
"doc.annexes.a2.3_learning_outcomes.table_cell.59040bccad5b","annexes.a2.3_learning_outcomes|table_cell","Respond effectively to user-directing strategies in digital environments such as clickbait, nudging and gamification.","Effectief reageren op gebruikerssturende strategieën in digitale omgevingen zoals clickbait, nudging en gamificatie."
"doc.annexes.a2.3_learning_outcomes.table_cell.5219599e6d56.18","annexes.a2.3_learning_outcomes|table_cell","Intermediate","Gemiddeld"
"doc.annexes.a2.3_learning_outcomes.table_cell.9ccc51193e6f.13","annexes.a2.3_learning_outcomes|table_cell","Skill","Vaardigheid"
"doc.annexes.a2.3_learning_outcomes.table_cell.a89f17af6f31.32","annexes.a2.3_learning_outcomes|table_cell","AI-Implicit","AI-Impliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.7dfe5f5d9af9","annexes.a2.3_learning_outcomes|table_cell","LO1.2.21","LO1.2.21"
"doc.annexes.a2.3_learning_outcomes.table_cell.c988b6c9cb90","annexes.a2.3_learning_outcomes|table_cell","Critically assess the reliability of sources, information and content in digital environments, considering the role of AI systems, personalisation effects, and commercial or other interests.","De betrouwbaarheid van bronnen, informatie en inhoud in digitale omgevingen kritisch beoordelen, rekening houdend met de rol van AI-systemen, personaliseringseffecten en commerciële of andere belangen."
"doc.annexes.a2.3_learning_outcomes.table_cell.5219599e6d56.19","annexes.a2.3_learning_outcomes|table_cell","Intermediate","Gemiddeld"
"doc.annexes.a2.3_learning_outcomes.table_cell.9ccc51193e6f.14","annexes.a2.3_learning_outcomes|table_cell","Skill","Vaardigheid"
"doc.annexes.a2.3_learning_outcomes.table_cell.f189d8dbcf94.7","annexes.a2.3_learning_outcomes|table_cell","AI-Explicit","AI-Expliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.7569490f7d7c","annexes.a2.3_learning_outcomes|table_cell","LO1.2.22","LO1.2.22"
"doc.annexes.a2.3_learning_outcomes.table_cell.b12d957400ad","annexes.a2.3_learning_outcomes|table_cell","Continually scrutinise how AI systems, biases, and various interests shape generation, presentation and interpretation of information and content in digital environments.","Voortdurend onderzoeken hoe AI-systemen, vooroordelen en verschillende belangen het genereren, presenteren en interpreteren van informatie en inhoud in digitale omgevingen bepalen."
"doc.annexes.a2.3_learning_outcomes.table_cell.19894f0a1736.4","annexes.a2.3_learning_outcomes|table_cell","Advanced","Gevorderd"
"doc.annexes.a2.3_learning_outcomes.table_cell.70d2e7904e30.7","annexes.a2.3_learning_outcomes|table_cell","Attitude","Houding"
"doc.annexes.a2.3_learning_outcomes.table_cell.f189d8dbcf94.8","annexes.a2.3_learning_outcomes|table_cell","AI-Explicit","AI-Expliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.95990ff1f21a","annexes.a2.3_learning_outcomes|table_cell","LO1.2.23","LO1.2.23"
"doc.annexes.a2.3_learning_outcomes.table_cell.29e227c5733f","annexes.a2.3_learning_outcomes|table_cell","Describe personal, social and political consequences of misinformation, disinformation, sources of bias, social media influencing and filter bubbles.","Persoonlijke, sociale en politieke gevolgen beschrijven van misinformatie, desinformatie, bronnen van bias, beïnvloeding door sociale media en filterbubbels."
"doc.annexes.a2.3_learning_outcomes.table_cell.19894f0a1736.5","annexes.a2.3_learning_outcomes|table_cell","Advanced","Gevorderd"
"doc.annexes.a2.3_learning_outcomes.table_cell.99a3d093575a.20","annexes.a2.3_learning_outcomes|table_cell","Knowledge","Kennis"
"doc.annexes.a2.3_learning_outcomes.table_cell.a89f17af6f31.33","annexes.a2.3_learning_outcomes|table_cell","AI-Implicit","AI-Impliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.6f5443df097a","annexes.a2.3_learning_outcomes|table_cell","LO1.2.24","LO1.2.24"
"doc.annexes.a2.3_learning_outcomes.table_cell.e2437d665453","annexes.a2.3_learning_outcomes|table_cell","Describe features of trustworthy digital technologies, such as AI systems.","Kenmerken beschrijven van betrouwbare digitale technologieën, zoals AI-systemen."
"doc.annexes.a2.3_learning_outcomes.table_cell.19894f0a1736.6","annexes.a2.3_learning_outcomes|table_cell","Advanced","Gevorderd"
"doc.annexes.a2.3_learning_outcomes.table_cell.99a3d093575a.21","annexes.a2.3_learning_outcomes|table_cell","Knowledge","Kennis"
"doc.annexes.a2.3_learning_outcomes.table_cell.f189d8dbcf94.9","annexes.a2.3_learning_outcomes|table_cell","AI-Explicit","AI-Expliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.36d09160d56d","annexes.a2.3_learning_outcomes|table_cell","LO1.2.25","LO1.2.25"
"doc.annexes.a2.3_learning_outcomes.table_cell.200f765fada5","annexes.a2.3_learning_outcomes|table_cell","Describe methods that can be used to identify deep-fakes.","Methoden beschrijven die kunnen worden gebruikt om deepfakes te identificeren."
"doc.annexes.a2.3_learning_outcomes.table_cell.19894f0a1736.7","annexes.a2.3_learning_outcomes|table_cell","Advanced","Gevorderd"
"doc.annexes.a2.3_learning_outcomes.table_cell.99a3d093575a.22","annexes.a2.3_learning_outcomes|table_cell","Knowledge","Kennis"
"doc.annexes.a2.3_learning_outcomes.table_cell.f189d8dbcf94.10","annexes.a2.3_learning_outcomes|table_cell","AI-Explicit","AI-Expliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.5cc9322ef60b","annexes.a2.3_learning_outcomes|table_cell","LO1.2.26","LO1.2.26"
"doc.annexes.a2.3_learning_outcomes.table_cell.b88467c4d711","annexes.a2.3_learning_outcomes|table_cell","Thoroughly assess the reliability and accuracy of a diversity of sources, information and content in digital environments, considering a range of potential influencing factors.","Grondig de betrouwbaarheid en nauwkeurigheid van een diversiteit aan bronnen, informatie en inhoud in digitale omgevingen beoordelen, rekening houdend met een reeks potentiële beïnvloedende factoren."
"doc.annexes.a2.3_learning_outcomes.table_cell.19894f0a1736.8","annexes.a2.3_learning_outcomes|table_cell","Advanced","Gevorderd"
"doc.annexes.a2.3_learning_outcomes.table_cell.9ccc51193e6f.15","annexes.a2.3_learning_outcomes|table_cell","Skill","Vaardigheid"
"doc.annexes.a2.3_learning_outcomes.table_cell.a89f17af6f31.34","annexes.a2.3_learning_outcomes|table_cell","AI-Implicit","AI-Impliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.d0d4b8f20bf9","annexes.a2.3_learning_outcomes|table_cell","LO1.2.27","LO1.2.27"
"doc.annexes.a2.3_learning_outcomes.table_cell.807511f48502","annexes.a2.3_learning_outcomes|table_cell","Support others to develop their capabilities to assess the reliability of sources, information and content in digital environments.","Anderen ondersteunen bij het ontwikkelen van hun vaardigheden om de betrouwbaarheid van bronnen, informatie en inhoud in digitale omgevingen te beoordelen."
"doc.annexes.a2.3_learning_outcomes.table_cell.19894f0a1736.9","annexes.a2.3_learning_outcomes|table_cell","Advanced","Gevorderd"
"doc.annexes.a2.3_learning_outcomes.table_cell.9ccc51193e6f.16","annexes.a2.3_learning_outcomes|table_cell","Skill","Vaardigheid"
"doc.annexes.a2.3_learning_outcomes.table_cell.a89f17af6f31.35","annexes.a2.3_learning_outcomes|table_cell","AI-Implicit","AI-Impliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.fc4f4144b30d","annexes.a2.3_learning_outcomes|table_cell","LO1.2.28","LO1.2.28"
"doc.annexes.a2.3_learning_outcomes.table_cell.27cf4dcfa924","annexes.a2.3_learning_outcomes|table_cell","Promote and support the development of resilience to misinformation and disinformation in digital environments among individuals and/or groups.","De ontwikkeling van weerbaarheid tegen misinformatie en desinformatie in digitale omgevingen promoten en ondersteunen bij individuen en/of groepen."
"doc.annexes.a2.3_learning_outcomes.table_cell.befe7e438300.5","annexes.a2.3_learning_outcomes|table_cell","Highly advanced","Zeer gevorderd"
"doc.annexes.a2.3_learning_outcomes.table_cell.70d2e7904e30.8","annexes.a2.3_learning_outcomes|table_cell","Attitude","Houding"
"doc.annexes.a2.3_learning_outcomes.table_cell.a89f17af6f31.36","annexes.a2.3_learning_outcomes|table_cell","AI-Implicit","AI-Impliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.6fa3da37f700","annexes.a2.3_learning_outcomes|table_cell","LO1.2.29","LO1.2.29"
"doc.annexes.a2.3_learning_outcomes.table_cell.91d4200c934c","annexes.a2.3_learning_outcomes|table_cell","Systematically assess and evaluate sources, information and content in digital environments to support complex decision-making.","Systematisch bronnen, informatie en inhoud in digitale omgevingen beoordelen en evalueren ter ondersteuning van complexe besluitvorming."
"doc.annexes.a2.3_learning_outcomes.table_cell.befe7e438300.6","annexes.a2.3_learning_outcomes|table_cell","Highly advanced","Zeer gevorderd"
"doc.annexes.a2.3_learning_outcomes.table_cell.9ccc51193e6f.17","annexes.a2.3_learning_outcomes|table_cell","Skill","Vaardigheid"
"doc.annexes.a2.3_learning_outcomes.table_cell.a89f17af6f31.37","annexes.a2.3_learning_outcomes|table_cell","AI-Implicit","AI-Impliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.2b77424d30d7","annexes.a2.3_learning_outcomes|table_cell","LO1.2.30","LO1.2.30"
