"location","context","source","target"
"doc.digcomp_3.0_framework_components.learning_outcomes.paragraph.5609712b72a4","digcomp_3.0_framework_components.learning_outcomes|paragraph","The development of learning outcomes in DigComp 3.0 builds on extensive existing work on learning outcomes at European level (e.g. Cedefop, 2017, 2021, 2022, 2024a; Council of the EU, 2017). They aim to provide a practical way of integrating the DigComp competences into existing or new policies, training material or curricula development, amongst others.","De ontwikkeling van leerresultaten in DigComp 3.0 bouwt voort op uitgebreid bestaand werk aan leerresultaten op Europees niveau (bijv. Cedefop, 2017, 2021, 2022, 2024a; Raad van de EU, 2017). Ze zijn bedoeld om een praktische manier te bieden om de DigComp-competenties te integreren in onder meer bestaand of nieuw beleid, trainingsmateriaal of de ontwikkeling van curricula."
"doc.digcomp_3.0_framework_components.learning_outcomes.paragraph.0557bd0ea766","digcomp_3.0_framework_components.learning_outcomes|paragraph","It is important to distinguish between intended and achieved learning outcomes. Intended learning outcomes are statements of what an individual is expected to know, understand or be able to do after completion of a learning process. They relate to principles and concepts and might be observed in curricula, qualifications descriptions and standards. Achieved learning outcomes are what an individual is able to demonstrate after completion of a learning process. They are related to practice and are the result of an education or training and assessment process (Cedefop, 2022)","Het is belangrijk om onderscheid te maken tussen beoogde en behaalde leerresultaten. Beoogde leerresultaten zijn uitspraken over wat een individu naar verwachting zal weten, begrijpen of kunnen na voltooiing van een leerproces. Ze hebben betrekking op principes en concepten en kunnen worden waargenomen in curricula, kwalificatiebeschrijvingen en standaarden. Behaalde leerresultaten zijn wat een individu kan aantonen na voltooiing van een leerproces. Ze zijn gerelateerd aan de praktijk en zijn het resultaat van een onderwijs- of opleidings- en beoordelingsproces (Cedefop, 2022)."
"doc.digcomp_3.0_framework_components.learning_outcomes.paragraph.ba7520c92c0c","digcomp_3.0_framework_components.learning_outcomes|paragraph","For the development of DigComp 3.0, the JRC, with input from experts and stakeholders, has carefully considered the balance between specificity and generality to try to ensure that the wording of the learning outcomes is sufficiently generic to apply across various contexts, while at the same time being sufficiently precise to be clear and unambiguous.","Voor de ontwikkeling van DigComp 3.0 heeft het JRC, met input van deskundigen en belanghebbenden, zorgvuldig gekeken naar de balans tussen specificiteit en algemeenheid om te proberen ervoor te zorgen dat de formulering van de leerresultaten generiek genoeg is om in verschillende contexten te worden toegepast, terwijl ze tegelijkertijd nauwkeurig genoeg is om duidelijk en ondubbelzinnig te zijn."
"doc.digcomp_3.0_framework_components.ai_competence_in_digcomp_3.0.paragraph.dbfe871b5a9d","digcomp_3.0_framework_components.ai_competence_in_digcomp_3.0|paragraph","DigComp 3.0 builds on the initial work of DigComp 2.2 to systematically include the aspects of AI competence that are relevant for individuals to develop as part of their digital competence. AI competence is intertwined with and builds on other elements of digital competence, as AI systems are widely diffused, and increasingly embedded within existing digital technologies. In DigComp 3.0, AI is framed as one digital technology among a range of digital technologies, while keeping the focus on the digital competences themselves.","DigComp 3.0 bouwt voort op het initiële werk van DigComp 2.2 om de aspecten van AI-competentie die relevant zijn voor individuen om te ontwikkelen als onderdeel van hun digitale competentie systematisch op te nemen. AI-competentie is verweven met en bouwt voort op andere elementen van digitale competentie, aangezien AI-systemen wijdverspreid zijn en in toenemende mate zijn ingebed in bestaande digitale technologieën. In DigComp 3.0 wordt AI gepresenteerd als één digitale technologie te midden van een reeks digitale technologieën, terwijl de focus op de digitale competenties zelf behouden blijft."
"doc.digcomp_3.0_framework_components.ai_competence_in_digcomp_3.0.paragraph.469af1eafc13","digcomp_3.0_framework_components.ai_competence_in_digcomp_3.0|paragraph","Several definitions and analyses of AI literacy have been proposed, from the literature (e.g. Touretzky et al. 2019, 2023; Long & Magerko, 2020; Ng et al., 2021); legislation (the 2024 AI Act, Regulation (EU) 2024/1689); recent AI literacy frameworks (e.g. OECD, 2025; Mills et al., 2024; UNESCO, 2024); and policy reports (e.g. Miao et al., 2022; Di Vinadio et al., 2022). These various sources emphasise conceptual understanding of what AI is (and is not), contexts for its application, and critical, ethical and responsible approaches to using AI. These features are reflected in DigComp 3.0.","Er zijn verschillende definities en analyses van AI-geletterdheid voorgesteld in de literatuur (bijv. Touretzky et al. 2019, 2023; Long & Magerko, 2020; Ng et al., 2021); wetgeving (de AI-verordening van 2024, Verordening (EU) 2024/1689); recente kaders voor AI-geletterdheid (bijv. OESO, 2025; Mills et al., 2024; UNESCO, 2024); en beleidsrapporten (bijv. Miao et al., 2022; Di Vinadio et al., 2022). Deze verschillende bronnen leggen de nadruk op conceptueel begrip van wat AI is (en wat niet), contexten voor de toepassing ervan, en kritische, ethische en verantwoorde benaderingen voor het gebruik van AI. Deze kenmerken komen terug in DigComp 3.0."
"doc.digcomp_3.0_framework_components.ai_competence_in_digcomp_3.0.paragraph.13e36e140c93","digcomp_3.0_framework_components.ai_competence_in_digcomp_3.0|paragraph","To ensure that AI competence is well-integrated in DigComp 3.0, the JRC, with experts, has undertaken a review of recent and emerging digital technology trends and a mapping between the competences of the (draft) European Commission-OECD AI literacy framework (OECD, 2025) and DigComp 3.0 (see Annex 3 for more detail).","Om te waarborgen dat AI-competentie goed geïntegreerd is in DigComp 3.0, heeft het JRC samen met experts een evaluatie uitgevoerd van recente en opkomende digitale technologietrends en een inventarisatie gemaakt van de competenties van het (ontwerp)kader voor AI-geletterdheid van de Europese Commissie en de OESO (OESO, 2025) en DigComp 3.0 (zie bijlage 3 voor meer details)."
"doc.digcomp_3.0_framework_components.ai_competence_in_digcomp_3.0.paragraph.556390bdea5b","digcomp_3.0_framework_components.ai_competence_in_digcomp_3.0|paragraph","In DigComp 3.0, we define AI as per the AI Act (Article 3(1)):","In DigComp 3.0 definiëren we AI volgens de AI-verordening (artikel 3, lid 1):"
"doc.digcomp_3.0_framework_components.ai_competence_in_digcomp_3.0.paragraph.7f49cc27b2c6","digcomp_3.0_framework_components.ai_competence_in_digcomp_3.0|paragraph","...a machine-based system designed to operate with varying levels of autonomy, that may exhibit adaptiveness after deployment and that, for explicit or implicit objectives, infers from the input it receives how to generate output, such as predictions, content, recommendations or decisions that can influence physical or virtual environments. This definition takes a lifecycle perspective, covering both pre-deployment and deployment","...een op een machine gebaseerd systeem dat is ontworpen om met variërende niveaus van autonomie te opereren, dat na inzet adaptiviteit kan vertonen en dat, voor expliciete of impliciete doelstellingen, uit de ontvangen input afleidt hoe output moet worden gegenereerd, zoals voorspellingen, inhoud, aanbevelingen of beslissingen die invloed kunnen hebben op fysieke of virtuele omgevingen. Deze definitie hanteert een levenscyclusperspectief, dat zowel de fase voorafgaand aan de inzet als de inzet zelf bestrijkt."
"doc.digcomp_3.0_framework_components.ai_competence_in_digcomp_3.0.paragraph.f04516b95deb","digcomp_3.0_framework_components.ai_competence_in_digcomp_3.0|paragraph","In DigComp 3.0, the terms ‘AI’ and ‘AI system’ are used in their broad sense and include generative AI (systems). However, reference to generative AI in DigComp 3.0 is made when it is considered to be of central relevance to a competence. In DigComp 3.0, generative AI is defined as a subset of AI that uses specialised machine learning models designed to produce a wide and general variety of outputs, capable of a range of tasks and applications, such as generating text, image or audio (Abendroth-Dias et al., 2025).","In DigComp 3.0 worden de termen 'AI' en 'AI-systeem' in hun brede betekenis gebruikt en omvatten ze generatieve AI(-systemen). Er wordt echter in DigComp 3.0 naar generatieve AI verwezen wanneer dit van centraal belang wordt geacht voor een competentie. In DigComp 3.0 wordt generatieve AI gedefinieerd als een subset van AI die gebruikmaakt van gespecialiseerde machine learning-modellen die zijn ontworpen om een brede en algemene verscheidenheid aan outputs te produceren, in staat tot een reeks taken en toepassingen, zoals het genereren van tekst, afbeeldingen of audio (Abendroth-Dias et al., 2025)."
"doc.digcomp_3.0_framework_components.ai_competence_in_digcomp_3.0.paragraph.1dac2370ae9f","digcomp_3.0_framework_components.ai_competence_in_digcomp_3.0|paragraph","Competence statements (in Section 3) which explicitly mention AI systems are labelled ‘[AI-E]’ (AI-explicit), while those for which AI or AI systems are implicitly relevant but that do not explicitly mention AI systems are labelled ‘[AI-I]’ (AI-implicit). Similarly, individual learning outcomes (Annex 2) are labelled as being AI-Explicit, AI-Implicit, or AI not Implicit or Explicit.","Competentieverklaringen (in sectie 3) die expliciet AI-systemen vermelden, zijn gelabeld als ‘[AI-E]’ (AI-expliciet), terwijl verklaringen waarvoor AI of AI-systemen impliciet relevant zijn maar die AI-systemen niet expliciet vermelden, gelabeld zijn als ‘[AI-I]’ (AI-impliciet). Op vergelijkbare wijze worden individuele leerresultaten (bijlage 2) gelabeld als AI-expliciet, AI-impliciet, of AI niet impliciet of expliciet."
"doc.digcomp_3.0_framework_components.ai_competence_in_digcomp_3.0.paragraph.413124d9d0bf","digcomp_3.0_framework_components.ai_competence_in_digcomp_3.0|paragraph","Box 3 provides more information on the meaning of AI-explicit and AI-implicit in DigComp 3.0.","Kader 3 geeft meer informatie over de betekenis van AI-expliciet en AI-impliciet in DigComp 3.0."
"doc.digcomp_3.0_framework_components.ai_competence_in_digcomp_3.0.paragraph.1483ed175cdb","digcomp_3.0_framework_components.ai_competence_in_digcomp_3.0|paragraph","Box 3. Explicit and implicit AI competence in DigComp 3.0.","Kader 3. Expliciete en impliciete AI-competentie in DigComp 3.0."
"doc.digcomp_3.0_framework_components.ai_competence_in_digcomp_3.0.paragraph.4cfa08fbe7e0","digcomp_3.0_framework_components.ai_competence_in_digcomp_3.0|paragraph","DigComp 3.0 distinguishes between AI-explicit and AI-implicit competences in the competence statements and the learning outcomes. Of the 362 competence statements in DigComp 3.0 (Section 3), 14% (50) are AI-explicit, 68% (246) are AI-implicit, and 18% (67) do not implicitly or explicitly feature AI. Of the 523 learning outcomes in DigComp 3.0 (Annex 2), 13% (69) are AI-explicit, 63% (330) are AI-implicit, and 24% (124) do not implicitly or explicitly feature AI.","DigComp 3.0 maakt in de competentieverklaringen en de leerresultaten onderscheid tussen AI-expliciete en AI-impliciete competenties. Van de 362 competentieverklaringen in DigComp 3.0 (sectie 3) is 14% (50) AI-expliciet, 68% (246) AI-impliciet en 18% (67) bevat noch impliciet noch expliciet AI. Van de 523 leerresultaten in DigComp 3.0 (bijlage 2) is 13% (69) AI-expliciet, 63% (330) AI-impliciet en 24% (124) bevat noch impliciet noch expliciet AI."
"doc.digcomp_3.0_framework_components.ai_competence_in_digcomp_3.0.paragraph.27da6e0a4b7d","digcomp_3.0_framework_components.ai_competence_in_digcomp_3.0|paragraph","AI competence features explicitly, implicitly, or both, across all 21 competences. This demonstrates the transversal impact of AI systems on digital competence. The aspects of competences which do not explicitly or implicitly feature AI are those involving digital technologies other than AI or which are inherently ‘human’, requiring attributes such as choice, preferences or situational judgement.","AI-competentie komt expliciet, impliciet of beide voor in alle 21 competenties. Dit toont de transversale impact van AI-systemen op digitale competentie aan. De aspecten van competenties die AI niet expliciet of impliciet bevatten, zijn die waarbij andere digitale technologieën dan AI betrokken zijn of die inherent 'menselijk' zijn en eigenschappen vereisen zoals keuze, voorkeuren of situationeel oordeel."
"doc.digcomp_3.0_framework_components.ai_competence_in_digcomp_3.0.paragraph.0482890b5fea","digcomp_3.0_framework_components.ai_competence_in_digcomp_3.0|paragraph","AI labelling of competence statements in Section 3 and learning outcomes in Annex 2 as AI-explicit or AI-implicit is intended as a broad guide only.","De AI-etikettering van competentieverklaringen in sectie 3 en leerresultaten in bijlage 2 als AI-expliciet of AI-impliciet is uitsluitend bedoeld als algemene leidraad."
"doc.digcomp_3.0_framework_components.ai_competence_in_digcomp_3.0.paragraph.93ae313513f7","digcomp_3.0_framework_components.ai_competence_in_digcomp_3.0|paragraph","AI-explicit or [AI-E] means that AI systems are explicitly relevant to that competence. Meanwhile, AI-implicit or [AI-I] applies to competences for one or more of four reasons. The competence statement or learning outcome could:","AI-expliciet of [AI-E] betekent dat AI-systemen expliciet relevant zijn voor die competentie. Ondertussen is AI-impliciet of [AI-I] van toepassing op competenties om een of meer van de volgende vier redenen. De competentieverklaring of het leerresultaat kan:"
"doc.digcomp_3.0_framework_components.ai_competence_in_digcomp_3.0.paragraph.c27b3e26be53","digcomp_3.0_framework_components.ai_competence_in_digcomp_3.0|paragraph","Involve the use of AI systems as one of several available digital technologies","Het gebruik van AI-systemen als een van de verschillende beschikbare digitale technologieën inhouden"
"doc.digcomp_3.0_framework_components.ai_competence_in_digcomp_3.0.paragraph.9034177b1c20","digcomp_3.0_framework_components.ai_competence_in_digcomp_3.0|paragraph","Example (see Section 3, Competence statement 2.2.08): A person is trying to decide whether or not to use an AI system for a content creation task. To do so, they need to establish what output is desired and consider the added benefits of using an AI system over another digital technology.","Voorbeeld (zie sectie 3, competentieverklaring 2.2.08): Iemand probeert te beslissen of hij al dan niet een AI-systeem gaat gebruiken voor een taak op het gebied van contentcreatie. Om dit te doen, moeten ze vaststellen welke output gewenst is en de extra voordelen overwegen van het gebruik van een AI-systeem ten opzichte van een andere digitale technologie."
"doc.digcomp_3.0_framework_components.ai_competence_in_digcomp_3.0.paragraph.9f8a57df9730","digcomp_3.0_framework_components.ai_competence_in_digcomp_3.0|paragraph","Involve the use of a digital technology that has AI system functionality embedded in it","Het gebruik inhouden van een digitale technologie waarin AI-systeemfunctionaliteit is ingebed"
"doc.digcomp_3.0_framework_components.ai_competence_in_digcomp_3.0.paragraph.dea9c9e46325","digcomp_3.0_framework_components.ai_competence_in_digcomp_3.0|paragraph","Example (see Section 3, Competence statement 2.4.08): A collaboration tool has an AI-driven note-taking function. A person needs to decide whether or not to use it for a meeting. To do so, they need to consider what kind of meeting record is needed, and what benefits the AI-driven note-taking function might provide over and above a human taking notes.","Voorbeeld (zie sectie 3, competentieverklaring 2.4.08): Een samenwerkingstool heeft een AI-gestuurde functie voor het maken van aantekeningen. Iemand moet beslissen of hij deze voor een vergadering gaat gebruiken. Om dit te doen, moeten ze overwegen welk soort verslag van de vergadering nodig is en welke voordelen de AI-gestuurde functie voor het maken van aantekeningen zou kunnen bieden ten opzichte van een mens die aantekeningen maakt."
"doc.digcomp_3.0_framework_components.ai_competence_in_digcomp_3.0.paragraph.389457c8d16b","digcomp_3.0_framework_components.ai_competence_in_digcomp_3.0|paragraph","Relate to an understanding of how AI systems operate","Betrekking hebben op een begrip van de werking van AI-systemen"
"doc.digcomp_3.0_framework_components.ai_competence_in_digcomp_3.0.paragraph.0005218d0208","digcomp_3.0_framework_components.ai_competence_in_digcomp_3.0|paragraph","Example (see Section 3, Competence statement 2.1.14): A person has a long text to read and is considering using an AI system to help provide a summary. If they decide to use AI, they need to select an appropriate AI tool. They also need to be competent in devising appropriate inputs or commands (prompts), experiment with and re-draft both the prompt(s) and output(s), and check the quality and accuracy of the output.","Voorbeeld (zie sectie 3, competentieverklaring 2.1.14): Iemand heeft een lange tekst te lezen en overweegt een AI-systeem te gebruiken om een samenvatting te maken. Als ze besluiten AI te gebruiken, moeten ze een geschikt AI-hulpmiddel selecteren. Ze moeten ook competent zijn in het bedenken van passende inputs of commando's (prompts), experimenteren met en het opnieuw opstellen van zowel de prompt(s) als de output(s), en de kwaliteit en nauwkeurigheid van de output controleren."
"doc.digcomp_3.0_framework_components.ai_competence_in_digcomp_3.0.paragraph.c686a87566a6","digcomp_3.0_framework_components.ai_competence_in_digcomp_3.0|paragraph","and/or","en/of"
"doc.digcomp_3.0_framework_components.ai_competence_in_digcomp_3.0.paragraph.0bd8de41570e","digcomp_3.0_framework_components.ai_competence_in_digcomp_3.0|paragraph","Relate to personal, ethical or societal implications of AI systems","Betrekking hebben op persoonlijke, ethische of maatschappelijke implicaties van AI-systemen"
"doc.digcomp_3.0_framework_components.ai_competence_in_digcomp_3.0.paragraph.ae8816987ed3","digcomp_3.0_framework_components.ai_competence_in_digcomp_3.0|paragraph","Examples: In choosing to use an AI system for a content creation task (in example (i) above) or for a text summarising task (example (iii)), the individual would need to ensure that the use of an AI system is transparent, and consider environmental impact – the latter of which is not immediately apparent to an individual user. In choosing to use the AI-driven note-taking function (example (ii)), consent of people attending the meeting would be required and, if the meeting topic is sensitive, privacy concerns would need to be considered.","Voorbeelden: Bij de keuze om een AI-systeem te gebruiken voor een taak op het gebied van contentcreatie (in voorbeeld (i) hierboven) of voor een taak om tekst samen te vatten (voorbeeld (iii)), moet de persoon ervoor zorgen dat het gebruik van een AI-systeem transparant is en de milieu-impact in overweging nemen – dat laatste is niet onmiddellijk duidelijk voor een individuele gebruiker. Bij de keuze om de AI-gestuurde functie voor het maken van aantekeningen te gebruiken (voorbeeld (ii)), is de toestemming van de deelnemers aan de vergadering vereist en, als het onderwerp van de vergadering gevoelig is, moeten privacyoverwegingen in acht worden genomen."
"doc.digcomp_3.0_framework_components.ai_competence_in_digcomp_3.0.paragraph.9ee1176b40ab","digcomp_3.0_framework_components.ai_competence_in_digcomp_3.0|paragraph","Source: JRC own elaboration.","Bron: eigen uitwerking JRC."
"doc.digcomp_3.0_framework.how_to_read_digcomp_3.0.paragraph.e300f68e4028","digcomp_3.0_framework.how_to_read_digcomp_3.0|paragraph","This section presents an integrated view of DigComp 3.0. It is recommended to review Section 2 along with this one. Readers can also consult the Glossary for any terms that may be unclear. Figure 6 explains how to navigate the contents of this section.","Deze sectie presenteert een geïntegreerd overzicht van DigComp 3.0. Het wordt aanbevolen om sectie 2 samen met deze sectie te bestuderen. Lezers kunnen ook de verklarende woordenlijst raadplegen voor termen die onduidelijk kunnen zijn. Figuur 6 legt uit hoe u door de inhoud van deze sectie navigeert."
"doc.digcomp_3.0_framework.how_to_read_digcomp_3.0.paragraph.0cad95aa7c65","digcomp_3.0_framework.how_to_read_digcomp_3.0|paragraph","Figure 6. How to read DigComp 3.0.","Figuur 6. Hoe DigComp 3.0 te lezen."
"doc.digcomp_3.0_framework.how_to_read_digcomp_3.0.paragraph.1c541aaa3f82","digcomp_3.0_framework.how_to_read_digcomp_3.0|paragraph","COMPETENCE AREA: The","COMPETENTIEGEBIED: De"
"doc.digcomp_3.0_framework.how_to_read_digcomp_3.0.paragraph.b9339a1147c6","digcomp_3.0_framework.how_to_read_digcomp_3.0|paragraph","name of the competence area to which the competence belongs. The competence area descriptors are in Table 2","naam van het competentiegebied waartoe de competentie behoort. De descriptoren van de competentiegebieden staan in tabel 2"
"doc.digcomp_3.0_framework.how_to_read_digcomp_3.0.paragraph.ed8bd8203e54","digcomp_3.0_framework.how_to_read_digcomp_3.0|paragraph","(pages 18-20).","(pagina's 18-20)."
"doc.digcomp_3.0_framework.how_to_read_digcomp_3.0.paragraph.1329a23e7d4f","digcomp_3.0_framework.how_to_read_digcomp_3.0|paragraph","INFORMATION SEARCH, EVALUATION AND MANAGEMENT","ZOEKEN, EVALUEREN EN BEHEREN VAN INFORMATIE"
"doc.digcomp_3.0_framework.how_to_read_digcomp_3.0.paragraph.aa0e1213b20b","digcomp_3.0_framework.how_to_read_digcomp_3.0|paragraph","COMPETENCE STATEMENTS: Each","COMPETENTIEVERKLARINGEN: Elke"
"doc.digcomp_3.0_framework.how_to_read_digcomp_3.0.paragraph.e79b2cc41411","digcomp_3.0_framework.how_to_read_digcomp_3.0|paragraph","competence has competence statements categorised by proficiency level. Numbering shows which competence the statement belongs to. For example, Competence 1.1 has 15 competence statements, CS1.1.01 to CS1.1.15.","competentie heeft competentieverklaringen gecategoriseerd per beheersingsniveau. De nummering laat zien bij welke competentie de verklaring hoort. Competentie 1.1 heeft bijvoorbeeld 15 competentieverklaringen, CS1.1.01 tot CS1.1.15."
"doc.digcomp_3.0_framework.how_to_read_digcomp_3.0.paragraph.d87b295edecd","digcomp_3.0_framework.how_to_read_digcomp_3.0|paragraph","COMPETENCE: The name and descriptor of the competence. There are 21 competences in total. Each competence is shown on one","COMPETENTIE: De naam en descriptor van de competentie. Er zijn in totaal 21 competenties. Elke competentie wordt op één pagina weergegeven."
"doc.digcomp_3.0_framework.how_to_read_digcomp_3.0.paragraph.38922d5261e7","digcomp_3.0_framework.how_to_read_digcomp_3.0|paragraph","page.","pagina."
"doc.digcomp_3.0_framework.how_to_read_digcomp_3.0.paragraph.189c46708958","digcomp_3.0_framework.how_to_read_digcomp_3.0|paragraph","LINK TO LEARNING","LINK NAAR LEERRESULTATEN"
"doc.digcomp_3.0_framework.how_to_read_digcomp_3.0.paragraph.34f74c1c458f","digcomp_3.0_framework.how_to_read_digcomp_3.0|paragraph","OUTCOMES: A hyperlink takes the reader to the learning outcomes in Annex 2. Readers can also navigate back from Annex 2 to this section.","LEERRESULTATEN: Een hyperlink brengt de lezer naar de leerresultaten in bijlage 2. Lezers kunnen vanuit bijlage 2 ook terugkeren naar deze sectie."
"doc.digcomp_3.0_framework.how_to_read_digcomp_3.0.paragraph.936d376eb284","digcomp_3.0_framework.how_to_read_digcomp_3.0|paragraph","Browsing, searching and filtering information","Bladeren, zoeken en filteren van informatie"
"doc.digcomp_3.0_framework.how_to_read_digcomp_3.0.paragraph.2a9af9b361cb","digcomp_3.0_framework.how_to_read_digcomp_3.0|paragraph","To articulate information needs, to know how","Informatiebehoeften formuleren, weten hoe"
"doc.digcomp_3.0_framework.how_to_read_digcomp_3.0.paragraph.2d849fcff894","digcomp_3.0_framework.how_to_read_digcomp_3.0|paragraph","and where to search for information and content in digital environments, and to access and navigate between them. To select appropriate digital tools","en waar te zoeken naar informatie en inhoud in digitale omgevingen, en daartussen toegang krijgen en navigeren. Geschikte digitale hulpmiddelen selecteren"
"doc.digcomp_3.0_framework.how_to_read_digcomp_3.0.paragraph.03be96b36106","digcomp_3.0_framework.how_to_read_digcomp_3.0|paragraph","to create, implement and update searches in digital environments and to be able to distinguish between relevant and irrelevant information and content.","om zoekopdrachten in digitale omgevingen te maken, uit te voeren en bij te werken en in staat zijn om onderscheid te maken tussen relevante en irrelevante informatie en inhoud."
"doc.digcomp_3.0_framework.how_to_read_digcomp_3.0.paragraph.3bf289e2849c","digcomp_3.0_framework.how_to_read_digcomp_3.0|paragraph","Link to learning outcomes for Competence 1.1","Link naar leerresultaten voor competentie 1.1"
"doc.digcomp_3.0_framework.how_to_read_digcomp_3.0.paragraph.e755acdd92c2","digcomp_3.0_framework.how_to_read_digcomp_3.0|paragraph","Source: JRC own elaboration.","Bron: eigen uitwerking JRC."
"doc.digcomp_3.0_framework.how_to_read_digcomp_3.0.paragraph.e76573ac9e44","digcomp_3.0_framework.how_to_read_digcomp_3.0|paragraph","AI LABELLING: Indicates if AI is explicitly mentioned [AI-E], or not explicitly mentioned but implicitly relevant [AI-I]. See Section 2.6 for more detail on AI-explicit and AI-implicit labels.","AI-ETIKETTERING: Geeft aan of AI expliciet wordt vermeld [AI-E], of niet expliciet wordt vermeld maar wel impliciet relevant is [AI-I]. Zie sectie 2.6 voor meer details over de AI-expliciete en AI-impliciete labels."
"doc.digcomp_3.0_framework.how_to_read_digcomp_3.0.paragraph.03a3c0b4f37c","digcomp_3.0_framework.how_to_read_digcomp_3.0|paragraph","PROFICIENCY LEVELS: Four levels of acquisition of digital competence. See Section 2.4 for more information.","BEHEERSINGSNIVEAUS: Vier niveaus van verwerving van digitale competentie. Zie sectie 2.4 voor meer informatie."
"doc.digcomp_3.0_framework.digcomp_3.0.paragraph.6cd1ee25f676","digcomp_3.0_framework.digcomp_3.0|paragraph","INFORMATION SEARCH, EVALUATION AND MANAGEMENT","ZOEKEN, EVALUEREN EN BEHEREN VAN INFORMATIE"
"doc.digcomp_3.0_framework.digcomp_3.0.browsing_searching_and_filtering_information.paragraph.ac3c2c5be609","digcomp_3.0_framework.digcomp_3.0.browsing_searching_and_filtering_information|paragraph","To articulate information needs, to know how and where to search for information and content in to access and navigate between them. To select appropriate digital tools to create, implement and update searches in digital environments and to be able to distinguish between relevant and irrelevant information and content.","Informatiebehoeften formuleren, weten hoe en waar te zoeken naar informatie en inhoud, en daartussen toegang krijgen en navigeren. Geschikte digitale hulpmiddelen selecteren om zoekopdrachten in digitale omgevingen te maken, uit te voeren en bij te werken en in staat zijn om onderscheid te maken tussen relevante en irrelevante informatie en inhoud."
"doc.digcomp_3.0_framework.digcomp_3.0.browsing_searching_and_filtering_information.paragraph.d2d7d215e65b","digcomp_3.0_framework.digcomp_3.0.browsing_searching_and_filtering_information|paragraph","Link to learning outcomes for Competence 1.1","Link naar leerresultaten voor competentie 1.1"
"doc.digcomp_3.0_framework.digcomp_3.0.browsing_searching_and_filtering_information.paragraph.ac057b1aca8d","digcomp_3.0_framework.digcomp_3.0.browsing_searching_and_filtering_information|paragraph","1. INFORMATION SEARCH, EVALUATION AND MANAGEMENT","1. ZOEKEN, EVALUEREN EN BEHEREN VAN INFORMATIE"
"doc.digcomp_3.0_framework.digcomp_3.0.evaluating_information.paragraph.01d01afbb0cb","digcomp_3.0_framework.digcomp_3.0.evaluating_information|paragraph","To assess and compare the credibility and reliability of sources of information and content in digital environments. To interpret and critically evaluate information and content in digital environments, and the processes used to generate them.","De geloofwaardigheid en betrouwbaarheid van bronnen van informatie en inhoud in digitale omgevingen beoordelen en vergelijken. Informatie en inhoud in digitale omgevingen, en de processen die worden gebruikt om deze te genereren, interpreteren en kritisch evalueren."
"doc.digcomp_3.0_framework.digcomp_3.0.evaluating_information.paragraph.7351ccd95b79","digcomp_3.0_framework.digcomp_3.0.evaluating_information|paragraph","Link to learning outcomes for Competence 1.2","Link naar leerresultaten voor competentie 1.2"
"doc.digcomp_3.0_framework.digcomp_3.0.evaluating_information.paragraph.cc7bea67f625","digcomp_3.0_framework.digcomp_3.0.evaluating_information|paragraph","1. INFORMATION SEARCH, EVALUATION AND MANAGEMENT","1. ZOEKEN, EVALUEREN EN BEHEREN VAN INFORMATIE"
"doc.digcomp_3.0_framework.digcomp_3.0.managing_information.paragraph.e6346b260fff","digcomp_3.0_framework.digcomp_3.0.managing_information|paragraph","To organise, store and retrieve information and data in digital environments. To collect, process and analyse information and data in structured digital environments.","Informatie en gegevens in digitale omgevingen organiseren, opslaan en ophalen. Informatie en gegevens verzamelen, verwerken en analyseren in gestructureerde digitale omgevingen."
"doc.digcomp_3.0_framework.digcomp_3.0.managing_information.paragraph.c66deb86ee60","digcomp_3.0_framework.digcomp_3.0.managing_information|paragraph","Link to learning outcomes for Competence 1.3","Link naar leerresultaten voor competentie 1.3"
"doc.digcomp_3.0_framework.digcomp_3.0.managing_information.paragraph.15da5c513748","digcomp_3.0_framework.digcomp_3.0.managing_information|paragraph","COMMUNICATION AND COLLABORATION","COMMUNICATIE EN SAMENWERKING"
"doc.digcomp_3.0_framework.digcomp_3.0.interacting_through_and_with_digital_technologies.paragraph.d7419ebe68ad","digcomp_3.0_framework.digcomp_3.0.interacting_through_and_with_digital_technologies|paragraph","To interact through and with a variety of digital technologies, and to use appropriate digital communication for a given context.","Interageren via en met een verscheidenheid aan digitale technologieën, en passende digitale communicatie gebruiken voor een gegeven context."
"doc.digcomp_3.0_framework.digcomp_3.0.interacting_through_and_with_digital_technologies.paragraph.389fe58c1f7a","digcomp_3.0_framework.digcomp_3.0.interacting_through_and_with_digital_technologies|paragraph","Link to learning outcomes for Competence 2.1","Link naar leerresultaten voor competentie 2.1"
"doc.digcomp_3.0_framework.digcomp_3.0.interacting_through_and_with_digital_technologies.paragraph.aebf1e6cbca0","digcomp_3.0_framework.digcomp_3.0.interacting_through_and_with_digital_technologies|paragraph","2. COMMUNICATION AND COLLABORATION","2. COMMUNICATIE EN SAMENWERKING"
"doc.digcomp_3.0_framework.digcomp_3.0.sharing_through_digital_technologies.paragraph.365780ca5817","digcomp_3.0_framework.digcomp_3.0.sharing_through_digital_technologies|paragraph","To share information and content ethically and responsibly with others through appropriate digital technologies.","Informatie en inhoud ethisch en verantwoord delen met anderen via passende digitale technologieën."
"doc.digcomp_3.0_framework.digcomp_3.0.sharing_through_digital_technologies.paragraph.9e0f0defe168","digcomp_3.0_framework_digcomp_3.0.sharing_through_digital_technologies|paragraph","Link to learning outcomes for Competence 2.2","Link naar leerresultaten voor competentie 2.2"
